sqft_living,bedrooms,bathrooms,floors,waterfront,condition,yr_built,yr_renovated,price
1940,5,2.75,1,0,3,2002,0,345000
3300,4,2.5,1,0,4,1971,0,765000
2590,4,2.5,2,0,3,1998,0,346300
2080,3,2,1,0,3,2002,0,342500
2680,4,2.25,2,0,3,2000,0,501000
1670,3,2.5,1,0,4,1990,0,270000
1830,3,1,1.5,0,4,1930,0,638000
1400,3,1.75,1,0,4,1908,2006,460000
2770,4,1.75,1,0,4,1953,0,760000
3630,3,2.5,1,0,4,1972,0,1085000
1040,3,1,1,0,3,1983,0,234000
2690,3,2.75,2,1,4,1975,1991,1650000
2020,5,2,1.5,0,4,1938,0,488000
2450,5,2.5,2,0,4,1963,0,1550000
2030,4,3,2,0,3,1982,0,499000
1450,3,1,1,0,3,1952,0,150000
2400,4,2.5,2,0,3,1993,0,333000
2870,4,2.75,1,0,4,1959,0,700000
1340,4,1,1.5,0,3,1926,0,275000
1680,3,2.5,1,0,3,1959,0,330000
1850,4,2,1,0,3,1969,0,360000
1220,3,1,1.5,0,3,1965,0,467000
2320,3,2.5,1,0,4,1979,0,568000
3220,5,2.25,2,0,3,1972,0,605000
3190,4,2.75,2,0,3,2005,0,750000
3530,3,2.75,2,0,3,1994,0,760000
2050,3,1.75,1,0,3,1979,0,265000
1720,3,1.75,1,0,4,1956,0,490000
2850,4,2.5,2,0,3,2004,0,360000
2270,4,2.25,1,0,4,1976,0,311750
1880,3,2.25,1,0,3,1958,0,399000
2770,4,2.5,2,0,3,1989,0,347000
4490,4,3.75,2,0,3,1998,0,1680000
3110,4,2.5,2,0,3,2005,0,585000
2360,4,2.5,2,0,3,1992,0,340000
2180,3,2.5,2,0,3,1994,0,612000
1910,2,1.75,2,0,3,1980,0,230000
2260,4,2.5,2,0,3,1989,0,604000
1770,3,1.75,1,0,4,1959,0,250000
1460,3,2,1,0,3,1989,0,258500
2080,4,2.75,1,0,5,1940,0,783000
2960,5,2.25,1,0,5,1958,0,1050000
3220,4,2.5,2,0,3,2002,0,760000
1140,3,1,1,0,3,1960,0,276000
1660,4,2,1,0,3,1966,0,550000
1430,4,1,1.5,0,5,1953,0,398000
1820,3,3,1.5,0,4,1914,1983,775000
3540,4,3,2,0,3,1988,0,1027500
1620,4,1,1.5,0,5,1905,0,327000
3100,4,2.75,2,0,3,1995,0,564500
1500,4,1.75,1.5,0,5,1905,0,782000
2820,4,2.5,2,0,3,2005,0,398000
1850,3,1.75,1.5,0,3,1915,0,257000
1570,4,2,2,0,4,1984,0,235000
2300,4,2.75,1,0,5,1979,0,453000
920,2,1,1,0,1,1954,0,535000
1600,3,2.5,2,0,4,1993,0,275000
2630,3,2.5,2,0,3,1996,0,665000
3020,4,2.75,1,0,4,1977,0,670000
1490,3,1.75,1,0,3,1966,0,465000
1160,3,1.5,1,0,5,1970,0,210000
2040,4,2.5,2,0,3,2001,0,265000
1550,2,2.5,2,0,4,1987,0,426000
1990,4,2.25,1,0,4,1966,0,529219
1900,3,2.25,1.5,0,4,1969,0,600000
3840,5,3.5,2,0,3,2001,0,875000
2400,4,3,1,0,3,1956,0,608000
1660,3,1,1,0,4,1973,0,220000
6055,4,5,1,0,4,1996,0,1760000
2030,3,2,1,0,4,1966,0,295450
840,2,1,1,0,3,1925,0,315000
1450,4,2,1,0,4,1967,0,205000
1460,3,1.5,1,0,3,1952,0,310000
2010,5,1,1.5,0,3,1927,0,1000000
2910,4,2.5,2,0,3,2006,0,525000
1880,4,1.75,1,0,3,1960,0,284000
2170,3,1.75,1,0,3,1986,0,510000
1260,2,1,1,0,4,1947,0,405000
1970,3,2.5,2,0,3,2007,0,509950
2090,4,2.25,2,0,3,1987,0,600000
3450,4,3.75,2,0,3,2006,0,990000
1130,3,1.5,1,0,3,1954,0,280005
2600,3,1.75,1,0,4,1968,0,700000
1030,3,1,1,0,3,1953,0,330000
1700,2,1,1,0,3,1956,0,340000
1480,2,2.5,2,0,3,2007,0,468000
4250,4,2.5,2,0,4,1972,0,1339000
1600,3,1.75,1,0,3,1955,0,515000
1870,4,2,1,0,3,1977,0,245000
1440,3,2.5,1,0,4,1983,0,265000
2720,3,2.5,2,0,3,1990,0,372400
1240,3,1.5,1,0,5,1948,0,390000
1020,3,1,1,0,4,1967,0,208000
1180,2,0.5,1,0,4,1945,0,273000
3080,5,3.5,2,0,3,2003,0,455000
1750,4,2.5,2,0,3,1988,0,270000
2530,4,2.25,1,0,4,1958,0,618000
1580,3,2.5,2,0,3,1990,0,213550
2340,5,1.75,2,0,3,1957,0,210000
6300,5,4,2,0,3,2004,0,2750000
2400,4,2.75,1,0,5,1974,0,403500
1300,3,1.5,1,0,4,1963,0,235000
1760,3,2,1,0,4,1936,0,287500
1520,4,1.5,1,0,3,1946,0,546800
1070,3,1.75,1,0,4,1957,0,183000
2560,3,2,1,0,3,1986,0,560000
1280,3,1,1,0,3,1958,0,299500
1660,4,2.25,1,0,3,1965,2014,610000
1860,3,1.5,1,0,3,1963,0,288350
950,2,1,1,0,3,1926,0,500000
2140,4,2.75,1,0,3,1951,0,625000
1480,2,1.5,2,0,3,2007,0,418000
2260,3,3,2,0,3,2002,0,660000
2300,4,2.5,2,0,3,1999,0,775000
1650,3,2.75,1,0,4,1972,0,429500
1990,3,2,1.5,0,3,1908,1970,569000
1960,4,2,1,0,5,1978,0,250000
1310,3,1.5,1,0,4,1969,0,225000
2450,4,2.75,1,0,5,1974,0,530000
910,3,1,1,0,3,1955,0,306000
1580,3,1.75,1,0,5,1962,0,517100
1780,3,1.75,1,0,3,1976,0,354950
1040,3,1.5,1,0,3,1925,0,348000
2340,4,2.5,1,0,3,1977,0,522250
1720,3,2.5,1,0,3,1983,0,275000
1600,3,1.5,1,0,3,1954,0,390000
1320,3,1.5,1,0,3,1954,0,260000
2350,5,2.75,1.5,0,3,1922,2015,585000
2740,5,2.75,1.5,0,5,1925,0,605000
2300,4,2.5,2,0,3,2001,0,342000
4350,5,3,2,0,3,1972,0,900000
1430,3,1.75,1,0,4,1981,0,252000
2400,3,1.75,1,0,3,1971,0,357000
940,3,1,1,0,4,1959,0,370000
1020,3,1,1,0,5,1959,0,322500
1680,2,2,2,0,4,1910,0,210000
1340,2,1,1,0,3,1949,0,290000
3960,4,3.25,2,0,3,2005,0,860000
2650,6,2,1.5,0,3,1911,0,302000
2120,4,2.25,2,0,4,1965,0,369160
2850,4,2.75,2.5,0,3,2003,0,1185000
2850,4,2,2,0,5,1954,0,993000
1870,6,2,1,0,4,1968,0,380000
2660,4,2,1,0,4,1949,0,635000
1190,3,1,1,0,3,1947,0,260000
1770,2,1,1.5,0,4,1943,0,243000
2770,4,2.5,2,0,3,2001,0,1400000
2080,4,2.5,1,0,5,1952,0,665000
2700,5,2.25,2,0,5,1987,0,898000
2200,4,2.75,1,0,5,1955,0,583000
2160,4,1.75,2,0,2,1977,0,429000
2010,3,2.5,2,0,3,1998,0,471000
3780,3,3.5,2,0,3,1951,0,1810000
4460,3,3.25,2,0,3,2005,0,739500
1770,3,1.5,1,0,3,1959,0,450000
1430,3,1,1,0,3,1949,0,552500
1700,4,1.75,1,0,4,1954,0,437000
1830,4,2,1.5,0,3,1951,0,270000
1410,3,1.5,1,0,4,1965,0,226740
3060,4,2.5,1,0,3,1974,0,446500
1820,3,2,2,0,3,1920,2014,283000
2430,4,1.75,1.5,0,4,1909,1978,445000
740,2,1,1,0,5,1942,0,250000
770,3,1,1,0,3,1942,0,307000
2200,4,2.75,1,0,3,1991,0,315000
2920,3,3,1.5,0,3,1908,0,555000
2040,4,2.5,1,0,3,1979,0,264900
1600,3,2,1,0,3,1978,0,510000
1990,4,2.5,2,0,3,2002,0,328000
1830,4,2.5,2,0,3,2002,0,358000
2540,3,2.5,2,0,3,2005,0,325000
2700,2,3.25,3,1,3,1990,0,1365000
1440,4,2,1,0,4,1967,0,230000
1550,3,2,1,0,3,1955,0,545000
2490,3,2.5,2,0,3,2003,0,705380
2650,5,2.5,1,0,4,1979,0,459000
2000,4,2.25,2,0,3,2001,0,815000
3440,6,5,2,0,3,2007,0,495000
2280,3,2.5,2.5,0,3,1987,0,520000
1320,2,1.5,3,0,3,2001,0,430000
2070,4,2.5,2,0,3,1989,0,255000
1860,3,2,2,0,5,1908,0,588000
940,3,1,1,0,3,1959,0,350000
2290,4,2.75,1,0,5,1963,0,625000
1510,2,2,1,0,2,1958,0,172500
1830,3,2,1.5,0,5,1909,0,554000
3090,4,2.5,2,0,3,2001,0,775000
4340,4,3.5,2,0,3,2003,0,1187500
3200,3,2.75,2,0,3,1977,0,618000
1560,4,1,1.5,0,4,1954,0,305000
1280,3,2,1,0,3,1994,0,232000
2020,4,2.5,2,0,3,2002,0,262000
1040,3,1,1,0,5,1971,0,234000
2260,4,2.75,1,0,3,2002,0,500000
860,3,1,1,0,3,1920,0,278000
1920,5,1,1,0,3,1961,0,230000
2290,4,1.75,1,0,5,1969,0,500000
2070,4,2.75,1,0,5,1945,0,366500
4250,6,3,2.5,0,4,1902,0,665000
2220,3,1.5,2,0,3,1928,2010,1101000
1840,2,1.75,1,0,3,1957,0,575000
2590,4,2.5,2,0,3,1993,0,674750
3110,5,2,1,0,5,1940,0,719000
2600,3,1.75,1,0,4,1980,0,482000
1060,2,1,1,0,4,1952,0,254000
1250,3,1.75,1,0,4,1944,0,443725
2520,4,2.5,2,0,3,1980,0,575000
2070,3,2.25,1,0,3,1977,0,469000
1300,2,1,1,0,5,1958,0,175000
2190,5,2,1,0,3,1961,0,437000
2760,4,3,1,0,4,1974,0,550000
1710,3,2.25,1,0,4,1979,0,172040
1750,3,2,1,0,3,1993,0,363000
1552,3,2.25,2,0,3,2012,0,282000
2350,6,2,2,0,3,1905,0,400000
5110,5,3.5,2,0,3,2003,0,650000
1720,3,2.5,2,0,4,1990,0,365000
1960,4,2.5,2,0,3,2002,0,269950
1270,2,1,1,0,3,1977,0,260000
1180,3,1.5,1,0,4,1977,0,193000
2230,4,2.25,2,0,3,2005,0,340000
4700,4,3.25,2,0,3,1978,0,900000
2150,3,2.5,2,0,3,1991,0,371000
2400,3,2.5,2,0,3,1985,0,592000
1830,3,2.5,2,0,3,1991,0,300000
2800,4,3,2,0,3,2003,0,449950
2090,3,2.5,2,0,3,1989,0,299500
2340,4,2.25,1,0,4,1963,0,995000
1670,4,1.75,1,0,3,1960,0,335000
1990,4,2.25,1,0,4,1978,0,280000
2270,4,2.25,1,0,3,1977,0,446000
4910,4,2.75,1,0,4,1964,0,1544500
950,3,1,1,0,4,1943,0,325000
1610,3,1.75,1,0,3,1955,0,450000
1940,4,2.5,2,0,3,2000,0,322500
1210,3,1,1,0,5,1955,0,453000
2570,4,2.5,2,0,3,2001,0,655000
1700,3,2.25,2,0,5,1926,0,603000
1610,4,1,1.5,0,3,1947,0,235000
4120,4,3.5,2,0,3,2006,0,968933
2880,3,3.5,1,0,3,1980,2013,1015000
1990,4,2.25,2,0,3,1973,0,435000
1260,3,2,1,0,3,1986,0,242000
4750,6,3.25,2,0,4,1947,0,487000
3010,4,2.75,2,0,3,1996,0,810000
2410,3,2.5,1,0,4,1976,0,625000
1280,3,1.5,1,0,3,1973,0,165000
2320,3,1,1,0,3,1960,0,335000
1220,3,1,1,0,3,1958,0,286700
1400,2,1.5,1,0,4,1954,0,699000
1590,3,1.75,1,0,3,1974,0,280000
2220,4,2.5,2,0,3,1988,0,580000
2770,2,2.5,2,0,3,2006,0,754800
2303,4,2.5,2,0,3,1995,0,525000
1600,3,1.75,1,0,3,1962,0,562000
1280,4,1.75,1,0,3,1926,0,575000
2900,5,2.5,2,0,3,2006,0,808900
2950,3,2.25,1,0,4,1966,0,992000
1700,3,2.5,2,0,3,1997,0,335000
1050,3,2.75,1,0,3,1985,0,473000
2990,4,2.75,1,0,4,1977,0,350000
3100,5,2.5,2.5,0,4,1906,0,1600000
1240,3,1,1,0,4,1950,0,305500
780,2,1,1,0,4,1946,1989,306000
850,2,2.25,2,0,3,2001,0,233000
1540,3,1.75,1,0,3,1971,0,490000
2280,4,2.5,2,0,3,1994,0,445000
2550,3,2.25,1,0,3,1959,0,355000
1770,2,2,1,0,4,1987,0,360000
2320,3,1.75,2,0,3,1935,1974,737500
2600,3,3.5,2,0,5,1969,0,985000
1570,2,3.25,2,0,3,2006,0,349950
3060,4,2.5,2,0,3,2005,0,520000
1960,4,2.5,1,0,3,1955,0,355950
3270,5,2.5,2,0,3,2004,0,485000
1090,3,1,1,0,4,1969,0,143000
6840,2,1.75,2.5,1,3,2001,0,3278000
940,3,1,1,0,4,1967,0,355000
3880,5,3.5,2,0,4,1979,0,1126000
1770,5,1.75,1,0,4,1959,0,200000
3640,4,2.5,2,0,3,1999,0,913000
3160,3,2.5,1,0,4,1966,0,1600000
1590,2,2.5,2,0,3,1997,0,409900
1290,4,1,1,0,3,1950,0,265000
3655,5,3,1,0,5,1955,0,740000
2490,4,2.5,2,0,3,2001,0,306000
1470,3,2.5,2,0,3,2003,0,381000
3960,3,3.25,2,0,3,1933,0,1220000
3190,3,3.5,1,0,4,1941,0,1050000
810,2,1,1,0,5,1948,0,408000
2980,5,2.5,2,0,3,2006,0,739900
2780,4,2.5,1,0,4,1985,0,674250
1340,2,1,1,0,4,1953,0,438400
4930,5,5,2,0,3,2000,0,1700000
1360,3,2,1.5,0,3,1945,2008,703000
1320,3,1.75,1,0,4,1989,0,262000
1210,3,2,1,0,3,1984,0,353000
1940,4,2.5,2,0,3,1995,0,500000
3160,4,2.5,1.5,0,3,1917,2005,1280000
1980,4,2.5,2,0,3,2004,0,332000
2320,4,2.5,1,0,4,1974,0,824000
1660,4,2,1,0,3,1968,0,290000
1660,3,2.5,2,0,3,2002,0,700000
1080,2,1,1,0,4,1922,0,550000
1510,2,1,1.5,0,4,1921,0,549000
2950,4,2.5,1,0,4,1951,0,1865000
3070,4,2.25,2,0,3,1978,0,858000
970,2,1,1,0,3,1947,0,345000
2140,4,1.75,2.5,0,3,1930,2001,340000
2570,4,2.25,2.5,0,4,1962,0,1215000
1260,3,2.25,3,0,3,2009,0,275000
1220,3,1,1,0,3,1963,0,405000
1720,3,2,2,0,5,1949,0,432500
2140,4,1,1.5,0,3,1925,0,236500
1420,4,1.5,1.5,0,4,1928,0,679000
2060,4,2.5,2,0,3,1995,0,543000
1320,3,1,1,0,3,1953,0,294000
1810,3,1.75,1,0,4,1969,0,340500
2980,4,2.5,2,0,3,1989,0,1012000
1350,2,2,1,0,3,1976,0,335000
1540,3,2,1,0,3,1988,0,425000
2510,3,2.5,2,0,4,2001,0,353000
1670,3,2.5,2,0,3,1991,0,540000
3690,5,3.5,2,0,3,2006,0,640000
1320,3,1,1,0,3,1959,0,339950
1510,3,1.75,1,0,2,1979,0,195000
1510,3,1.75,1,0,2,1979,0,322000
1870,4,1.75,1,0,3,1978,0,660000
2400,6,3,2,0,3,1991,0,280000
2400,6,3,2,0,3,1991,0,300000
1170,3,1,1,0,4,1966,0,207500
1190,3,1.5,1,0,3,1956,0,195000
2080,3,2,1,0,5,1954,0,700000
2150,4,1.75,1,0,4,1982,0,560000
1580,3,1.75,1,0,5,1911,0,260000
1580,3,1.75,1,0,5,1911,0,575000
2370,3,2.5,2,0,3,2006,0,475000
1840,3,1.75,1,0,3,1905,2014,285000
2660,4,2.5,2,0,3,2003,0,753888
2190,3,2.5,2,0,3,2003,0,650000
1660,3,2.25,1.5,0,4,1929,0,620000
1780,3,1.75,1,0,3,1977,0,526000
700,2,1,1,0,5,1952,0,155000
1570,4,2,1,0,3,1959,0,342000
1220,3,1.75,1,0,3,1981,0,390000
3150,3,2.75,2,0,4,1990,0,685000
2690,4,2.5,2,0,3,2001,0,608000
680,2,1,1,0,3,1943,0,179900
3750,6,3.25,2,0,5,1936,1968,1245000
1010,3,1,1,0,3,1957,0,166000
1710,3,1.5,1.5,0,3,1928,0,462000
2090,4,2.5,2,0,3,1990,0,545000
1560,3,1,1.5,0,3,1903,0,415000
1560,3,2.5,2,0,3,2003,0,269000
2570,4,2.5,2,0,3,2008,0,356500
1010,3,1,1,0,4,1961,0,225000
1020,2,1,1,0,4,1948,0,175000
1710,5,2.5,2,0,4,1974,0,549000
2300,3,2.75,2,0,3,1989,0,535000
1990,4,2.25,1,0,3,1973,0,627000
2730,3,2,2.5,0,3,1976,0,565000
2195,4,2,1,0,3,1912,0,392450
1560,2,2,1,0,3,2006,0,509000
1400,3,2.5,1,0,3,1921,0,340000
1400,3,2.5,1,0,3,1921,0,537000
3690,4,3,2,0,3,1998,0,865000
1140,2,1,1,0,3,1948,0,358000
1920,4,2.25,1.5,0,5,1923,0,595000
2496,4,2.5,2,0,3,1998,0,661000
2280,3,2.25,1,0,4,1977,0,419950
3200,4,3.5,2,0,3,2006,0,490000
880,2,1,1,0,3,1940,0,525000
1320,3,2,3,0,3,1995,0,350000
2450,3,2.5,2,0,3,2008,0,552500
1040,3,1,1,0,4,1961,0,210000
2480,3,2.5,2,0,3,1990,0,390000
1830,5,1.75,1.5,0,3,1958,0,336800
1440,3,2.5,2,0,3,2003,0,465000
1580,4,2.5,2,0,3,2011,0,299900
3230,3,3.25,2,0,3,2006,0,715000
1810,4,2.5,1,0,3,1970,0,235000
2495,3,2.5,2,0,3,2007,0,276000
1740,4,1.5,1,0,4,1964,0,265000
1680,3,1.75,1,0,4,1900,0,425000
2460,4,2.5,2,0,3,1993,0,313000
3050,3,2.5,1,0,3,1984,0,715000
1630,3,2.25,2,0,3,1991,0,265000
2460,3,2.75,2,0,3,2004,0,646000
1030,3,1,1,0,3,1954,0,175000
3410,3,2.5,1,0,4,1973,0,649000
2310,3,2.75,1,0,4,1940,0,785000
2610,4,2.75,1,0,5,1920,0,890000
2330,3,3,1,0,3,1998,0,612000
2980,4,2.5,2,0,3,2003,0,330000
1790,3,2.25,1,0,3,1978,0,493000
2940,4,2.25,1,0,3,1957,0,1600000
3900,4,3,1,0,5,1972,0,1620000
3900,4,3,1,0,5,1972,0,1650000
1750,3,2.5,2.5,0,3,1900,2014,499000
2660,6,2.75,1,0,5,1962,0,603500
1580,2,1.5,1,0,3,1941,0,530000
2350,5,2.5,1,0,4,1962,0,895000
2510,4,2.25,1,0,4,1972,0,267345
1480,3,2.5,2,0,3,1987,0,275000
1720,3,1.75,1,0,3,1950,0,439950
1470,3,2.25,2,0,4,1985,0,455000
1540,3,1.75,1,0,3,1944,0,630000
2820,3,2.5,2,0,3,2004,0,690000
1250,4,1.75,1,0,4,1971,0,212000
2080,4,2.25,1,0,4,1985,0,231500
5180,4,3.25,2,0,4,1991,0,1237500
2860,3,2.5,2,0,4,1990,0,378500
2710,4,2.5,2,0,3,1989,0,482000
1140,2,1,1,0,3,1924,0,695000
4070,4,2.5,2,0,3,1989,0,965000
1710,3,1.75,1,0,4,1941,0,675000
1340,3,1.5,1,0,3,1972,0,387000
2290,4,2.75,2,0,3,1977,0,347500
1860,3,2,1,0,3,1922,2004,385000
1080,3,1,1,0,3,1950,0,265000
960,3,1,1,0,3,1953,0,406000
980,2,1.5,2,0,3,1922,2003,134000
1500,3,1,2,0,5,1926,0,415000
1440,3,1.75,1,0,3,1973,0,375000
2580,4,2.5,2,0,3,1993,0,620000
2070,5,2.5,2,0,3,1999,0,337500
1880,3,2.5,1,0,4,1967,0,565000
2420,3,1.75,2,0,3,1911,1986,399500
1890,2,1.75,2,0,3,1987,0,1065000
1920,3,2,1,0,3,1992,0,352500
1870,3,2,1,0,3,1986,0,259000
900,2,1,1,0,3,1971,0,320000
2160,3,2.5,2,0,4,1989,0,733000
900,2,1,1,0,5,1924,0,381500
1180,2,1,1,0,4,1957,0,343000
900,2,1,1,0,5,1938,0,205500
1600,3,2,1,0,5,1967,0,525000
1500,3,1.75,1,0,5,1943,0,300000
1070,2,1,1,0,3,1942,0,299000
2570,4,2.5,2,0,3,1990,0,561000
1210,3,1,1.5,0,3,1928,0,450000
1850,4,2.5,2,0,3,1985,0,540000
1740,3,2.5,2,0,3,1992,0,379000
1300,3,1,1,0,4,1958,0,230000
2000,3,2.5,2,0,4,1989,0,399950
3220,5,2.5,2,0,3,2002,0,355000
2160,4,2.25,1,0,3,1969,0,580000
2130,3,2,1.5,0,4,1922,0,700000
1580,3,1.75,1,0,4,1962,0,279900
1200,3,1,1,0,3,1905,1989,210000
3790,3,3,2,0,3,1989,0,1165000
860,2,1,1,0,4,1931,0,290300
5130,5,4.5,2,0,3,1996,0,1599950
1600,3,1,1.5,0,3,1939,0,490000
2110,4,2.5,2,0,3,1987,0,606000
1400,3,1,1,0,3,1943,0,359950
2110,3,2,1,0,3,1993,0,677100
1430,3,2,1,0,4,1984,0,465000
6640,5,5.5,2,1,3,2004,0,4500000
3040,3,2,1,0,4,1978,0,500000
980,2,1,1,0,4,1950,0,455000
2570,6,2,1.5,0,4,1911,0,705000
2060,3,2.5,1,0,4,1967,0,420000
1300,3,1,1,0,3,1968,0,169575
1300,3,1,1,0,3,1968,0,250000
1680,3,2.25,1,0,5,1973,0,530000
4020,5,3.25,1,0,5,1970,0,590000
1530,3,1.75,1,0,3,1979,0,257500
1170,3,1,1,0,3,1957,0,415000
1580,3,1.75,1.5,0,3,1945,0,536000
1270,3,1.5,1,0,4,1964,0,246500
1480,3,1.75,1,0,3,1975,0,395000
2220,3,2.25,1,0,4,1974,0,739000
3200,4,2.75,2,0,3,1984,0,1272000
910,3,1,1,0,4,1968,0,190000
1480,3,1.5,1,0,3,1962,0,305000
3770,4,4.25,2,0,4,1983,0,925000
3500,4,3,2,0,3,1977,0,895000
1480,3,1.75,1.5,0,3,1943,0,656000
1660,4,1,1.5,0,3,1945,0,560000
2520,5,2.25,2,0,3,1977,0,610000
2850,4,2.5,2,0,3,1987,0,645000
2153,3,2.5,2,0,3,2007,0,259000
3780,4,2.5,2,0,3,1990,0,980000
3770,4,4,1,0,4,1967,0,872000
3600,6,2.75,1,0,4,1977,0,1000000
2980,3,2.75,1.5,0,3,1941,2012,900000
2320,4,1.5,1.5,0,4,1915,0,475000
2980,5,2.75,1,0,4,1975,0,350000
2930,4,1.75,1,0,3,1947,0,840000
2040,4,2.5,1,0,3,1963,0,500000
1510,3,1.5,1,0,3,1954,0,202500
2660,4,2.5,2,0,3,1988,0,523000
1740,3,2.5,2,0,3,1989,0,225000
2240,3,2.25,1,0,3,1980,0,418200
1570,4,1.75,1,0,3,1959,0,356500
2500,4,3,1.5,0,4,1926,0,670000
1750,3,2.25,1,0,5,1962,0,456150
3030,4,2.5,2,0,3,1998,0,471000
1680,3,2.5,3,0,3,2008,0,558000
5740,6,4.5,2,0,3,2000,0,1380000
1220,3,1,1,0,5,1961,0,161500
1310,3,1,1.5,0,3,1962,0,311000
2490,6,1.75,1.5,0,4,1966,0,470000
2220,3,3.25,1.5,0,5,1929,0,569000
2240,4,2.5,2,0,3,1989,0,689000
1890,3,1.75,1,0,3,1979,0,271900
1850,4,2.5,2,0,3,1991,0,278000
2210,2,2.5,2,0,4,1931,0,820000
1410,3,1.75,1,0,4,1967,0,399500
1890,3,2.75,2,0,4,1979,0,462000
1830,3,1,1,0,3,1977,0,347500
1440,2,0.75,1,0,3,1914,0,562100
950,2,1,1,0,3,1958,0,230000
2370,4,2.5,2,0,5,1966,0,687000
3070,4,2.5,2,0,3,2000,0,725786
1300,3,1,1,0,4,1969,0,315500
1300,4,2,1,0,3,1950,2013,312000
1210,3,3.25,2,0,3,2002,0,343000
710,1,1,1.5,0,3,2015,0,385195
2240,4,2.25,1,0,4,1981,0,415000
3600,3,1.75,2,0,4,1948,0,461000
1960,4,2.5,2,0,3,2002,0,369990
1820,4,2.5,2,0,3,1999,0,349950
1960,3,2.25,1,0,3,1966,0,285750
1750,4,2.25,1,0,3,1972,0,542500
3700,5,3.5,2,0,3,2011,0,830000
2910,4,2.5,2,0,4,1976,0,705000
1270,2,1,1,0,3,1949,0,615000
720,2,1,1,0,3,1940,0,184500
1040,2,1,1,0,3,1901,0,412000
2210,3,1.5,1.5,0,3,1934,0,250000
2060,5,2,2,0,3,1903,0,580000
780,2,1,1,0,5,1923,0,220000
2240,4,2.75,1,0,4,1976,0,675000
800,2,1,1,0,3,1918,0,373500
2440,2,1.5,2,0,3,1910,0,662700
1460,5,1,2,0,4,1941,0,239950
1150,3,1,1,0,4,1957,0,383000
2650,3,2.75,1,0,4,1975,0,485000
2600,4,2.75,1,0,5,1976,0,610000
1820,6,1.75,1,0,3,1954,0,545000
2560,2,2.5,2,0,5,1901,0,780000
1714,3,2.5,2,0,3,2005,0,305000
1330,3,1,1,0,3,1984,0,405000
7350,5,3.5,2,0,3,2001,0,1110000
2050,3,1.75,2,0,4,1959,0,273000
1810,3,1,2,0,3,1970,0,326500
1380,3,1.75,1,0,5,1981,0,365000
3070,3,2.75,2,0,3,1987,0,1000750
800,2,1,1,0,3,1940,0,422500
2140,4,2.75,2,0,3,1993,0,354450
1330,3,1,1,0,4,1971,0,320000
1030,3,1,1,0,3,1961,0,223000
1740,3,2.5,2,0,3,2008,0,410000
1200,3,1,1.5,0,4,1923,0,438000
1490,3,3,2,0,3,1993,0,390000
1890,4,2.5,2,0,3,2004,0,298500
3060,5,2.25,2,0,3,1989,0,749999
3250,6,2.5,1,0,3,1966,0,779000
2730,3,2.75,2,0,3,1978,0,570000
810,3,1,1,0,3,1918,0,385000
2240,4,2,1,0,5,1961,0,649000
1740,3,1,1,0,3,1947,0,283000
2380,4,2.25,1,0,3,1961,0,699900
1540,4,1,1,0,3,1971,0,278500
2340,4,1.75,1,0,3,1975,0,700000
2710,4,2.75,2,0,3,1995,0,535000
1310,3,1.75,1,0,3,1954,0,234500
1390,3,1.75,1,0,4,1973,0,374150
2201,4,2.5,2,0,3,2006,0,397000
1960,3,2.25,1,0,3,1988,0,613000
2850,3,2.5,1,0,4,1954,0,1150000
1880,4,1.75,1,0,3,1924,0,595000
2440,5,2.75,2,0,3,2003,0,340000
2560,4,2.5,2,0,3,2005,0,388000
1410,3,1.75,1,0,3,1950,2014,404000
2870,3,2,1.5,0,4,1946,0,810000
2620,4,2.5,2,0,3,1987,0,405000
2970,5,3,2,0,3,2000,0,726000
1780,3,2.5,1,0,4,1986,0,266000
3700,5,2.25,1,0,5,1970,0,722500
1252,4,2.5,1,0,3,1996,0,352000
1240,4,1.5,1,0,4,1961,0,265000
2160,3,2.5,2,0,3,2014,0,856000
2040,3,2.5,2,0,4,2006,0,346950
3130,5,3.5,2,0,3,2014,0,866059
2350,3,2.5,2,0,3,2004,0,410000
1570,3,1.75,2,0,3,1982,0,370000
1530,3,1,1.5,0,4,1919,0,230000
1520,2,2,1,0,3,1999,0,400000
1350,3,1,1,0,4,1959,0,172000
1950,3,1.75,1,0,4,1962,0,615000
3950,4,3.5,2,0,3,1998,0,860000
2040,3,1.75,1,0,5,1958,0,555000
1990,3,2.5,1.5,0,5,1926,0,579000
1300,3,1.75,1,0,3,1968,0,385000
2030,4,2.25,2,0,3,1977,0,420000
2340,3,1.75,1.5,0,5,1914,0,645000
2160,3,2.5,2,0,3,1996,0,549950
2770,3,2.75,1,0,5,1962,0,678000
2030,4,2,2,0,3,1950,0,199000
1440,3,1,1,0,4,1957,0,604000
1730,5,1.75,1,0,5,1963,0,268000
4510,5,3.5,2,0,3,2003,0,960000
2100,3,2.5,1,0,4,1980,0,509250
1800,3,2.5,2,0,3,1987,0,416000
1090,3,1,1,0,3,1967,0,190000
1010,3,1.5,1,0,4,1973,0,212000
2040,3,2.5,2,0,3,1985,0,325900
2270,3,3.5,2,0,3,1996,0,560000
1730,3,2.5,2,0,4,1987,0,275000
2480,4,2.5,2,0,3,1994,0,665000
3480,4,3.5,2,0,3,1926,2010,1505000
1720,4,2,1,0,3,1930,2006,375000
1570,3,1.75,1,0,3,1979,0,359950
3527,4,2.75,2,0,3,2005,0,340000
